id,gx,gy,gz,ax,ay,az,deg
281045,-25.7,-29.97,-22.01,1763,1028,48,321.82
281054,-27.41,-32.2,-22.37,1756,1084,-120,320.78
281063,-29.28,-34.55,-22.6,1638,1077,-236,319.75
281074,-31.3,-36.99,-22.71,1540,1077,-365,318.77
281083,-33.47,-39.53,-22.71,1472,1090,-528,317.73
281093,-35.8,-42.17,-22.59,1442,1125,-705,316.84
281103,-38.29,-44.91,-22.33,1355,1114,-841,316
281155,-50.59,-57.48,-20.76,431,751,-1064,316.25
281165,-52.5,-59.29,-20.54,511,760,-1184,316.7
281175,-54.12,-60.77,-20.34,631,804,-1250,316.99
281186,-55.45,-61.95,-20.16,771,855,-1257,317.12
281196,-56.52,-62.88,-19.99,882,890,-1250,317.11
281205,-57.37,-63.58,-19.85,926,893,-1264,316.99
281214,-57.98,-64.06,-19.73,858,906,-1347,316.79
281223,-58.33,-64.31,-19.67,695,924,-1550,316.49
281233,-58.38,-64.33,-19.66,562,953,-1738,316.04
281243,-58.18,-64.15,-19.69,470,988,-1831,315.44
281253,-57.86,-63.85,-19.72,417,1031,-1869,314.77
281314,-54.83,-61.19,-20.38,-504,377,-1158,313.83
281325,-54.22,-60.69,-20.62,-392,402,-1092,314.24
281334,-53.63,-60.21,-20.85,-321,396,-918,314.68
281344,-52.99,-59.68,-21.09,-339,323,-714,315.17
281355,-52.27,-59.06,-21.4,-334,304,-645,315.9
281364,-51.5,-58.38,-21.74,-210,344,-684,316.51
281374,-50.68,-57.66,-22.06,-47,380,-772,317.06
281383,-49.83,-56.9,-22.37,82,420,-873,317.5
281393,-48.93,-56.07,-22.67,176,475,-924,317.93
281405,-47.93,-55.13,-22.93,167,497,-912,318.43
281414,-46.82,-54.04,-23.22,111,536,-1013,318.91
281424,-45.61,-52.81,-23.53,92,592,-1260,319.35
281433,-44.31,-51.48,-23.83,140,671,-1494,319.59
281444,-42.96,-50.07,-24.07,206,741,-1614,319.91
281454,-41.6,-48.6,-24.25,240,774,-1622,320.18
281464,-40.26,-47.1,-24.37,219,718,-1491,320.42
281473,-38.96,-45.58,-24.45,208,625,-1345,320.69
281483,-37.75,-44.08,-24.49,290,588,-1229,320.89
281493,-36.67,-42.68,-24.47,413,565,-1077,321.02
281503,-35.73,-41.35,-24.38,425,499,-919,321.18
281513,-34.88,-40.06,-24.28,302,436,-735,321.4
281523,-34.02,-38.67,-24.19,151,368,-552,321.58
281533,-33.1,-37.1,-24.13,41,326,-538,321.83
281543,-32.12,-35.38,-24.1,-61,336,-695,322.1
281554,-31.09,-33.54,-24.05,-248,396,-961,322.29
281563,-30.01,-31.62,-23.96,-488,500,-1247,322.59
281573,-28.88,-29.61,-23.79,-816,510,-1353,322.95
281583,-27.67,-27.44,-23.6,-1169,426,-1419,323.53
281595,-26.35,-25.16,-23.4,-1378,400,-1575,324.26
281605,-24.95,-22.78,-23.15,-1418,461,-1760,325.07
281614,-23.53,-20.37,-22.8,-1326,586,-1908,325.61
281623,-22.14,-17.93,-22.29,-1149,691,-2019,325.97
281633,-20.78,-15.48,-21.65,-1038,659,-2047,326.31
281643,-19.44,-13.01,-20.9,-966,577,-2017,326.66
281653,-18.07,-10.47,-20.03,-873,550,-1935,326.84
281663,-16.71,-7.82,-19.04,-742,551,-1837,326.82
281713,-10.35,8.36,-11.78,-126,518,-1301,322.47
281725,-9.37,11.92,-9.89,229,366,-935,320.57
281735,-8.58,15.27,-8.01,649,158,-452,319.03
281744,-8.04,18.29,-6.24,954,-42,99,317.59
281755,-7.7,20.94,-4.66,1052,-161,703,316.17
281765,-7.46,23.22,-3.3,880,-239,1268,315.25
281774,-7.2,25.21,-2.17,587,-311,1672,314.55
281783,-6.9,27.01,-1.21,389,-353,1827,314.03
281793,-6.6,28.6,-0.39,406,-278,1866,313.7
281803,-6.37,29.92,0.27,613,-152,1754,313.47
281813,-6.21,30.89,0.73,888,-93,1549,313.67
281875,-5.69,31.04,0.79,1328,102,913,317.03
281885,-5.65,30.77,0.63,1388,174,768,317.54
281905,-5.71,30.23,0.33,1374,280,552,317.99
281915,-5.79,29.96,0.19,1241,288,529,318.07
281924,-5.88,29.75,0.08,1004,241,544,318.06
281934,-5.94,29.6,0.01,819,178,549,317.99
281943,-5.99,29.53,0,714,128,601,317.87
281953,-6.04,29.52,0.03,721,108,654,317.76
281963,-6.11,29.5,0.04,736,86,682,317.59
281973,-6.2,29.45,0.04,638,43,740,317.38
282025,-6.4,28.96,0.03,300,-140,953,317.29
282035,-6.41,28.77,-0.01,369,-152,922,317.48
282045,-6.45,28.5,-0.06,361,-154,1001,317.58
282056,-6.46,28.23,-0.15,326,-135,1079,317.78
282066,-6.46,27.98,-0.26,281,-131,1053,317.93
282075,-6.43,27.76,-0.37,222,-139,963,318.09
282084,-6.37,27.58,-0.46,202,-124,874,318.3
282093,-6.32,27.43,-0.51,258,-105,793,318.35
282103,-6.28,27.3,-0.57,354,-104,757,318.5
282113,-6.25,27.19,-0.63,415,-105,755,318.57
282123,-6.23,27.11,-0.69,447,-95,740,318.62
282184,-6.22,27.02,-0.89,286,-110,607,318.5
282194,-6.22,27.02,-0.9,270,-97,553,318.4
282214,-6.23,27,-0.9,274,-120,606,318.3
282224,-6.24,27.01,-0.91,322,-125,606,318.34
282233,-6.26,27.02,-0.92,388,-116,572,318.24
282243,-6.29,27,-0.93,396,-108,603,318.24
282253,-6.33,26.97,-0.95,335,-128,661,318.19
282263,-6.34,26.96,-0.97,298,-136,665,318.24
282273,-6.35,26.96,-0.99,308,-123,644,318.23
282283,-6.36,26.95,-1.01,285,-133,664,318.18
282335,-6.32,26.84,-1.08,236,-71,587,318.32
282346,-6.32,26.83,-1.07,263,-78,583,318.36
282355,-6.33,26.82,-1.07,283,-67,574,318.3
282366,-6.34,26.79,-1.05,296,-63,595,318.35
282376,-6.37,26.76,-1.04,271,-87,702,318.4
282386,-6.37,26.74,-1.05,231,-123,803,318.44
282395,-6.35,26.74,-1.06,241,-120,791,318.44
282404,-6.33,26.73,-1.07,264,-107,750,318.5
282413,-6.32,26.7,-1.08,292,-82,716,318.59
282423,-6.32,26.65,-1.07,320,-44,704,318.59
282433,-6.34,26.61,-1.07,335,-34,687,318.64
282494,-6.4,26.68,-1.08,252,-148,930,318.5
282505,-6.35,26.75,-1.12,310,-108,863,318.5
282514,-6.32,26.75,-1.16,371,-72,820,318.65
282525,-6.32,26.7,-1.23,385,-36,802,318.65
282535,-6.32,26.63,-1.31,338,-15,765,318.66
282544,-6.33,26.56,-1.37,279,-5,698,318.71
282553,-6.33,26.51,-1.41,250,1,655,318.72
282563,-6.33,26.5,-1.43,242,-20,629,318.72
282573,-6.32,26.51,-1.43,281,-35,610,318.68
282583,-6.32,26.54,-1.43,326,-32,600,318.68
282644,-6.34,26.53,-1.49,307,-36,571,318.69
282655,-6.36,26.5,-1.5,339,-32,555,318.74
282665,-6.38,26.46,-1.52,347,-42,567,318.73
282676,-6.4,26.41,-1.53,368,-27,540,318.67
282686,-6.43,26.35,-1.54,371,-25,468,318.71
282696,-6.49,26.28,-1.53,336,1,458,318.65
282705,-6.55,26.18,-1.53,220,-9,460,318.64
282714,-6.59,26.1,-1.52,93,-59,453,318.73
282723,-6.58,26.03,-1.47,46,-86,464,318.81
282733,-6.57,25.97,-1.41,65,-102,518,318.81
282743,-6.54,25.91,-1.33,167,-115,534,318.95
282804,-6.51,25.29,-1.13,452,-161,732,319.66
282814,-6.48,25.14,-1.14,471,-130,752,319.84
282834,-6.47,24.8,-1.17,424,-51,707,320.04
282844,-6.47,24.64,-1.19,375,-29,626,320.2
282853,-6.46,24.5,-1.18,422,1,533,320.22
282863,-6.47,24.37,-1.14,515,30,567,320.2
282873,-6.49,24.24,-1.12,561,16,658,320.37
282883,-6.5,24.11,-1.13,599,8,682,320.35
282893,-6.53,23.97,-1.17,633,8,703,320.36
282903,-6.56,23.75,-1.22,675,-5,645,320.51
282954,-7.15,20.95,-2.2,1044,163,702,321.41
282965,-7.37,19.85,-2.6,972,149,733,322
282974,-7.56,18.49,-3.08,866,121,787,322.65
282986,-7.73,16.94,-3.63,783,128,923,323.43
282995,-7.84,15.27,-4.27,758,165,1043,324.54
283004,-7.93,13.49,-5.01,830,202,1088,325.54
283014,-8.02,11.57,-5.86,998,253,1142,326.53
283023,-8.13,9.52,-6.81,1197,311,1150,327.41
283033,-8.29,7.39,-7.81,1519,434,1144,328.37
283043,-8.53,5.23,-8.86,1925,601,1112,329.15
283053,-8.88,3,-9.93,2269,760,1057,329.87
283114,-12.99,-11.52,-16.74,2731,995,1083,331.76
283124,-14.12,-14.27,-17.88,2955,1145,850,331.48
283145,-17.08,-20.38,-19.84,3189,1364,487,330.15
283154,-18.87,-23.56,-20.6,2848,1279,492,329.27
283164,-20.7,-26.56,-21.29,2322,1129,470,328.59
283173,-22.45,-29.31,-21.94,2003,1109,296,327.94
283183,-24.17,-31.88,-22.51,1954,1181,-11,327.19
283193,-26.01,-34.45,-22.97,2079,1309,-402,326.14
283203,-28.07,-37.17,-23.28,2091,1334,-711,325.05
283213,-30.32,-40.01,-23.43,1873,1204,-889,324.06
283264,-41.06,-51.84,-23.17,-181,483,-507,321.77
283274,-42.82,-53.47,-23.18,-173,492,-622,322.02
283284,-44.54,-55,-23.19,-7,531,-803,322.29
283296,-46.24,-56.49,-23.16,227,574,-987,322.61
283305,-47.93,-57.92,-23.11,370,600,-1045,323.1
283315,-49.52,-59.2,-23.06,442,668,-1147,323.44
283324,-50.95,-60.29,-23.01,484,727,-1308,323.81
283333,-52.12,-61.15,-22.98,483,677,-1411,324.15
283343,-52.94,-61.72,-23.02,465,557,-1432,324.55
283352,-53.42,-62.03,-23.14,516,487,-1371,324.9
283362,-53.67,-62.17,-23.29,671,460,-1281,325.27
283424,-52.11,-60.95,-24.23,1003,534,-1273,325.55
283434,-51.42,-60.46,-24.4,851,463,-1253,325.46
283444,-50.71,-59.93,-24.56,682,414,-1196,325.45
283455,-50.01,-59.41,-24.73,538,384,-1124,325.42
283465,-49.36,-58.92,-24.89,438,362,-1050,325.51
283474,-48.74,-58.46,-25.02,358,344,-915,325.66
283483,-48.11,-57.97,-25.16,258,303,-822,325.77
283492,-47.39,-57.38,-25.34,172,280,-822,326.08
283503,-46.49,-56.62,-25.58,100,290,-930,326.34
283512,-45.37,-55.65,-25.86,34,339,-1109,326.63
283574,-34.2,-43.87,-27.69,-331,506,-1707,328.28
283585,-32.25,-41.33,-27.86,-393,468,-1746,328.54
283594,-30.41,-38.76,-27.96,-482,408,-1682,328.87
283605,-28.71,-36.23,-27.97,-512,339,-1794,329.06
283615,-27.14,-33.83,-27.89,-491,299,-1890,329.29
283624,-25.74,-31.61,-27.71,-398,303,-1811,329.46
283634,-24.51,-29.51,-27.4,-394,307,-1534,329.72
283643,-23.39,-27.37,-27.04,-596,277,-1271,329.89
283653,-22.28,-25.06,-26.68,-681,310,-1260,329.95
283663,-21.16,-22.56,-26.27,-657,387,-1459,329.89
283672,-20.04,-19.87,-25.75,-679,426,-1717,329.58
283682,-18.91,-16.99,-25.09,-864,435,-1931,329.26
283692,-17.74,-13.93,-24.29,-1260,455,-2066,328.83
283703,-16.49,-10.65,-23.32,-1702,451,-2213,328.34
283714,-15.16,-7.2,-22.15,-2099,378,-2225,327.75
283724,-13.74,-3.55,-20.78,-2360,240,-2066,327.22
283733,-12.27,0.24,-19.23,-2243,161,-1874,326.58
283743,-10.83,4.05,-17.54,-1875,139,-1634,325.87
283753,-9.54,7.73,-15.77,-1428,142,-1408,325.04
283763,-8.42,11.18,-13.97,-915,177,-1214,324.11
283772,-7.5,14.36,-12.2,-222,295,-1013,323
283782,-6.86,17.18,-10.55,569,399,-866,321.97
283792,-6.48,19.47,-9.09,1090,277,-791,321.1
283802,-6.29,21.28,-7.75,1252,139,-490,320.28
283813,-6.19,22.77,-6.46,1135,34,83,319.74
283822,-6.07,24.09,-5.29,996,-38,566,319.37
283832,-5.91,25.3,-4.25,916,-97,833,319.06
283842,-5.71,26.35,-3.3,893,-137,991,319.17
283864,-5.33,27.83,-1.68,813,-126,1421,319.78
283873,-5.1,28.29,-1.08,857,-90,1499,320.32
283882,-4.85,28.6,-0.6,1099,-4,1359,321.01
283892,-4.67,28.68,-0.24,1410,68,1191,321.61
283903,-4.55,28.51,-0.01,1606,84,1149,322.41
283912,-4.49,28.15,0.1,1694,120,1194,323.13
283922,-4.45,27.7,0.1,1717,168,1242,323.76
283932,-4.41,27.25,0.04,1653,204,1253,324.32
283984,-4.24,26.16,-0.35,1236,422,395,325.27
283994,-4.3,26.06,-0.35,1185,407,303,325.16
284004,-4.4,25.91,-0.34,1084,326,263,325.01
284015,-4.52,25.7,-0.33,920,196,354,324.83
284025,-4.62,25.49,-0.32,768,140,521,324.61
284034,-4.71,25.33,-0.3,657,118,684,324.45
284043,-4.8,25.18,-0.3,497,42,752,324.3
284052,-4.87,25.02,-0.31,350,-48,814,324.23
284062,-4.92,24.88,-0.33,231,-94,912,324.17
284072,-4.92,24.75,-0.35,166,-107,963,324.23
284082,-4.91,24.64,-0.4,141,-119,929,324.12
284134,-4.98,23.95,-0.65,282,-57,763,324.2
284144,-4.98,23.83,-0.7,224,-92,830,324.12
284154,-4.95,23.77,-0.75,291,-97,782,324.19
284164,-4.93,23.73,-0.79,411,-79,727,324.04
284174,-4.96,23.67,-0.82,509,-61,710,323.94
284183,-5.01,23.59,-0.86,542,-72,702,323.83
284192,-5.08,23.49,-0.91,515,-94,714,323.69
284202,-5.15,23.42,-0.97,420,-150,801,323.63
284212,-5.17,23.41,-1.03,407,-163,827,323.45
284222,-5.17,23.43,-1.11,437,-160,729,323.31
284232,-5.19,23.44,-1.18,451,-149,618,323.27
284294,-5.26,23.22,-1.42,73,-202,556,323
284303,-5.25,23.22,-1.43,147,-193,547,323
284324,-5.27,23.12,-1.46,191,-207,608,322.96
284334,-5.28,23.08,-1.49,255,-197,626,323
284343,-5.32,23.03,-1.51,276,-187,668,323
284352,-5.34,22.99,-1.56,237,-173,609,323.06
284362,-5.35,22.94,-1.6,210,-138,450,323.05
284372,-5.38,22.87,-1.6,205,-113,392,322.98
284382,-5.42,22.81,-1.58,240,-117,407,323.06
284392,-5.43,22.77,-1.55,264,-125,473,323.05
284444,-5.29,22.83,-1.47,200,-108,637,323.31
284454,-5.25,22.82,-1.46,259,-87,631,323.45
284464,-5.24,22.82,-1.45,379,-65,630,323.39
284475,-5.25,22.79,-1.46,458,-51,683,323.43
284485,-5.27,22.76,-1.49,476,-36,709,323.43
284494,-5.3,22.77,-1.53,472,-16,676,323.28
284503,-5.34,22.8,-1.54,467,4,609,323.23
284512,-5.38,22.82,-1.54,425,1,586,323.17
284522,-5.42,22.85,-1.54,343,-12,615,323.06
284532,-5.44,22.88,-1.54,245,-43,625,323.02
284542,-5.45,22.91,-1.53,186,-69,629,323.07
284604,-5.43,22.78,-1.63,332,-64,660,323.25
284613,-5.44,22.74,-1.67,256,-51,607,323.31
284623,-5.44,22.72,-1.67,199,-28,551,323.25
284635,-5.43,22.72,-1.66,202,-17,525,323.3
284644,-5.42,22.73,-1.63,243,-31,553,323.24
284653,-5.42,22.76,-1.59,301,-40,599,323.19
284662,-5.43,22.78,-1.57,353,-48,618,323.23
284672,-5.44,22.78,-1.57,360,-59,644,323.27
284682,-5.45,22.77,-1.57,317,-66,668,323.23
284692,-5.46,22.76,-1.58,301,-58,642,323.21
284754,-5.47,22.85,-1.6,271,-82,676,323.1
284764,-5.47,22.88,-1.62,278,-55,613,323.05
284774,-5.48,22.88,-1.62,297,-41,549,322.99
284785,-5.51,22.86,-1.61,267,-47,540,322.98
284795,-5.53,22.83,-1.61,225,-66,562,322.95
284804,-5.54,22.82,-1.6,200,-90,594,322.95
284813,-5.53,22.82,-1.6,214,-102,616,323.05
284823,-5.52,22.83,-1.61,255,-100,622,322.99
284832,-5.51,22.84,-1.62,286,-88,614,323.09
284842,-5.51,22.83,-1.63,317,-51,574,323.02
284852,-5.53,22.8,-1.64,327,-38,548,323.1
284913,-5.61,22.44,-1.71,483,-13,704,323.12
284923,-5.64,22.33,-1.75,493,-4,720,323.13
284933,-5.69,22.21,-1.81,475,0,740,323.13
284945,-5.71,22.08,-1.88,409,-12,787,323.21
284954,-5.7,21.97,-1.97,410,0,764,323.28
284963,-5.69,21.84,-2.06,479,34,700,323.34
284972,-5.71,21.65,-2.16,519,52,671,323.37
284982,-5.73,21.4,-2.28,586,73,692,323.42
284992,-5.78,21.1,-2.42,633,77,720,323.56
285002,-5.82,20.74,-2.6,694,81,743,323.65
285063,-6.59,16.53,-4.5,889,120,833,324.93
285076,-6.71,15.34,-5,879,132,1070,325.66
285085,-6.82,14.06,-5.62,938,176,1298,326.47
285097,-6.95,12.73,-6.35,1000,202,1465,327.13
285106,-7.04,11.41,-7.19,1104,248,1481,328.07
285116,-7.11,10.11,-8.07,1318,358,1336,328.71
285125,-7.19,8.81,-8.97,1522,498,1172,329.41
285134,-7.34,7.43,-9.9,1673,636,1111,329.96
285144,-7.57,5.97,-10.88,1832,724,1059,330.48
285153,-7.89,4.45,-11.89,2011,802,971,330.86
285162,-8.3,2.86,-12.93,2200,885,854,331.17
285223,-12.66,-9.36,-19.31,2099,1155,-42,331.82
285234,-13.75,-11.94,-20.29,1975,1136,-83,331.56
285255,-16.08,-17.01,-22.08,1597,1023,-79,331.13
285265,-17.23,-19.39,-22.9,1540,994,-146,330.58
285274,-18.45,-21.72,-23.63,1742,1082,-204,330
285283,-19.85,-24.09,-24.22,1980,1144,-178,329.14
285292,-21.44,-26.51,-24.7,2134,1105,-149,328.16
285302,-23.2,-28.97,-25.07,2158,1012,-142,327.16
285312,-25.09,-31.47,-25.34,2035,870,-138,326.1
285322,-27.1,-34.01,-25.53,1927,832,-230,325.08
285373,-38.75,-47.15,-25.07,731,950,-1278,321.38
285384,-40.96,-49.47,-24.82,601,952,-1499,320.93
285394,-43.05,-51.62,-24.49,566,909,-1421,320.6
285405,-45.01,-53.57,-24.12,615,809,-1177,320.33
285415,-46.84,-55.3,-23.74,700,693,-885,320.02
285424,-48.57,-56.86,-23.36,784,614,-677,319.7
285433,-50.2,-58.23,-23,779,572,-532,319.48
285443,-51.66,-59.4,-22.66,699,559,-568,319.33
285452,-52.91,-60.36,-22.39,637,570,-734,319.16
285462,-53.94,-61.14,-22.17,626,624,-930,318.84
285472,-54.8,-61.77,-21.96,648,696,-1106,318.53
285533,-57.32,-63.61,-21.02,-265,461,-1221,316.17
285543,-57.24,-63.52,-21.08,-335,435,-1270,316.01
285553,-57.08,-63.39,-21.18,-293,449,-1288,316.04
285565,-56.92,-63.27,-21.27,-194,468,-1224,316.07
285574,-56.8,-63.19,-21.35,-119,436,-1069,316.24
285584,-56.7,-63.13,-21.43,-83,371,-863,316.41
285593,-56.59,-63.05,-21.53,-60,338,-706,316.72
285602,-56.48,-62.97,-21.64,-12,325,-588,317.03
285611,-56.35,-62.86,-21.76,29,305,-502,317.34
285621,-56.15,-62.7,-21.91,61,295,-483,317.82
285683,-52.93,-60,-23.23,157,655,-1323,319.55
285694,-51.91,-59.11,-23.52,139,676,-1437,319.66
285703,-50.74,-58.08,-23.84,76,670,-1476,319.83
285715,-49.44,-56.9,-24.18,-87,618,-1358,320.14
285725,-47.96,-55.5,-24.58,-309,535,-1183,320.62
285734,-46.31,-53.86,-25.07,-405,469,-1092,321.07
285743,-44.52,-51.99,-25.61,-392,501,-1153,321.56
285752,-42.63,-49.91,-26.16,-415,597,-1256,321.93
285762,-40.63,-47.59,-26.7,-563,660,-1320,322.31
285771,-38.55,-45.02,-27.22,-725,652,-1366,322.83
285781,-36.43,-42.24,-27.72,-803,574,-1578,323.28
285843,-26.54,-27.67,-28.52,-618,690,-1752,326.5
285853,-25.22,-25.43,-28.35,-773,454,-1496,327.2
285863,-23.87,-23.07,-28.13,-850,298,-1246,328.04
285873,-22.47,-20.54,-27.91,-959,257,-1164,328.9
285882,-21.02,-17.82,-27.63,-1128,332,-1381,329.57
285892,-19.48,-14.9,-27.25,-1312,498,-1734,330.12
285902,-17.88,-11.79,-26.69,-1521,622,-2129,330.46
285911,-16.21,-8.58,-25.89,-1691,651,-2510,330.74
285921,-14.49,-5.39,-24.85,-1765,613,-2809,330.99
285931,-12.75,-2.35,-23.58,-1670,605,-2862,331.28
285941,-11.08,0.43,-22.13,-1409,661,-2564,331.51
285951,-9.54,2.95,-20.6,-1200,613,-2096,332.03
285962,-8.12,5.19,-19.11,-1009,482,-1742,332.67
285973,-6.76,7.2,-17.63,-680,423,-1530,333.22
285983,-5.5,8.95,-16.15,-150,427,-1349,333.86
285993,-4.41,10.45,-14.67,560,479,-1108,334.17
286002,-3.56,11.67,-13.25,1202,506,-767,334.24
286012,-2.92,12.65,-11.97,1598,478,-444,334.44
286021,-2.41,13.48,-10.82,1778,430,-224,334.46
286031,-1.97,14.26,-9.75,1815,383,-90,334.49
286041,-1.57,15.02,-8.72,1747,354,36,334.42
286051,-1.18,15.81,-7.69,1626,338,196,334.38
286062,-0.8,16.65,-6.66,1498,307,352,334.21
286072,-0.43,17.52,-5.66,1408,261,445,334.04
286081,-0.1,18.37,-4.68,1393,218,559,333.83
286091,0.19,19.15,-3.75,1384,161,753,333.67
286101,0.44,19.84,-2.92,1350,94,961,333.47
286111,0.65,20.43,-2.19,1278,35,1124,333.43
286123,0.83,20.89,-1.56,1170,-28,1229,333.4
286133,0.99,21.22,-1.04,1075,-74,1301,333.53
286142,1.14,21.43,-0.6,1049,-89,1366,333.66
286151,1.22,21.52,-0.26,1114,-84,1398,333.82
286161,1.25,21.5,-0.03,1207,-73,1463,333.98
286171,1.24,21.37,0.07,1224,-51,1543,334.16
286181,1.2,21.16,0.05,1152,-42,1600,334.48
286191,1.2,20.96,-0.06,1047,-38,1527,334.79
286253,1.3,20.57,-0.49,804,108,622,334.99
286263,1.25,20.62,-0.47,751,80,617,334.83
286273,1.18,20.66,-0.45,624,13,655,334.55
286284,1.12,20.69,-0.43,446,-55,721,334.4
286293,1.06,20.71,-0.42,298,-112,793,334.36
286303,1.02,20.69,-0.42,239,-152,846,334.27
286312,0.98,20.64,-0.45,216,-169,878,334.3
286321,0.94,20.53,-0.51,233,-172,876,334.27
286331,0.89,20.4,-0.58,296,-154,816,334.3
286341,0.81,20.25,-0.65,393,-111,721,334.18
286403,0.73,19.95,-0.88,511,-101,577,334.25
286415,0.71,19.99,-0.88,501,-154,625,334.03
286424,0.72,20.07,-0.9,545,-179,627,333.91
286435,0.72,20.17,-0.9,619,-154,611,333.75
286445,0.66,20.25,-0.93,664,-120,587,333.5
286454,0.58,20.29,-0.96,627,-118,555,333.28
286463,0.47,20.29,-1.01,463,-142,586,333.18
286472,0.41,20.29,-1.06,162,-210,623,333.15
286482,0.41,20.32,-1.09,-15,-242,575,333.12
286491,0.46,20.37,-1.08,13,-216,482,333.06
286501,0.47,20.38,-1.07,122,-176,438,332.99
286562,0.3,20.23,-1.25,513,-155,558,332.68
286572,0.21,20.22,-1.3,469,-145,532,332.59
286593,0.04,20.17,-1.39,253,-176,643,332.37
286603,0.02,20.14,-1.45,104,-196,677,332.37
286612,0.03,20.12,-1.51,6,-195,637,332.53
286622,0.05,20.09,-1.54,-5,-167,556,332.62
286631,0.06,20.04,-1.55,32,-153,513,332.62
286641,0.06,19.97,-1.57,80,-153,527,332.62
286651,0.07,19.91,-1.59,159,-143,536,332.72
286661,0.08,19.87,-1.61,272,-117,522,332.81
286713,0.1,19.9,-1.6,296,-67,435,332.81
286723,0.1,19.9,-1.57,276,-88,470,332.78
286733,0.11,19.9,-1.54,261,-116,507,332.69
286744,0.12,19.89,-1.51,321,-110,520,332.72
286753,0.1,19.87,-1.5,412,-81,538,332.79
286763,0.07,19.81,-1.49,440,-66,550,332.66
286772,0.02,19.73,-1.52,405,-81,555,332.69
286781,-0.01,19.67,-1.54,378,-90,552,332.6
286791,-0.03,19.64,-1.55,418,-76,564,332.57
286801,-0.06,19.63,-1.54,465,-68,595,332.45
286811,-0.1,19.63,-1.55,439,-71,636,332.33
286872,-0.16,19.65,-1.51,226,-144,669,332.03
286882,-0.18,19.6,-1.52,229,-158,690,332.06
286893,-0.19,19.57,-1.53,277,-165,683,332
286904,-0.21,19.54,-1.55,328,-155,653,331.94
286914,-0.25,19.51,-1.57,342,-146,630,331.82
286923,-0.28,19.47,-1.59,303,-153,644,331.82
286932,-0.3,19.44,-1.62,229,-169,646,331.86
286941,-0.29,19.44,-1.64,152,-185,633,331.88
286951,-0.25,19.45,-1.63,135,-175,594,331.94
286961,-0.22,19.48,-1.61,168,-150,584,331.88
287023,-0.23,19.44,-1.66,373,-140,750,332.03
287033,-0.25,19.44,-1.71,341,-115,715,332
287043,-0.25,19.43,-1.76,311,-94,660,332
287054,-0.27,19.43,-1.79,281,-85,596,331.97
287064,-0.28,19.43,-1.8,231,-87,557,332.03
287073,-0.27,19.44,-1.8,211,-80,533,332.09
287082,-0.27,19.46,-1.8,232,-83,505,331.97
287091,-0.27,19.46,-1.8,244,-86,513,332.09
287101,-0.28,19.46,-1.81,217,-94,543,332.09
287111,-0.28,19.47,-1.83,200,-104,540,332.08
287121,-0.25,19.5,-1.85,191,-92,513,332.18
287182,-0.22,19.56,-1.72,244,-72,588,332.12
287193,-0.22,19.56,-1.72,292,-59,598,332.12
287203,-0.22,19.56,-1.73,320,-62,585,332.18
287214,-0.22,19.56,-1.75,321,-44,572,332.15
287223,-0.23,19.54,-1.75,328,-33,565,332.06
287232,-0.25,19.51,-1.75,374,-31,569,332.06
287241,-0.29,19.47,-1.76,428,-38,600,331.95
287251,-0.35,19.41,-1.78,496,-30,610,331.98
287261,-0.42,19.33,-1.81,576,4,602,331.86
287271,-0.54,19.19,-1.87,645,54,571,331.69
287343,-2.55,14.04,-4.13,1352,211,1304,331.85
287354,-2.98,12.72,-4.83,1499,259,1305,332.09
287365,-3.45,11.24,-5.63,1657,356,1269,332.28
287375,-3.99,9.58,-6.5,1776,424,1223,332.43
287384,-4.6,7.75,-7.42,1911,460,1164,332.55
287394,-5.26,5.77,-8.39,2075,519,1162,332.8
287403,-5.97,3.66,-9.45,2294,600,1114,332.89
287412,-6.74,1.42,-10.59,2479,759,1020,333.05
287422,-7.6,-0.96,-11.77,2430,855,990,333.17
287431,-8.51,-3.45,-12.99,2282,920,929,333.29
287493,-15.25,-18.94,-19.6,2210,1219,210,332.21
287503,-16.59,-21.37,-20.42,2140,1164,395,331.49
287512,-17.97,-23.64,-21.21,2087,1129,433,330.82
287523,-19.39,-25.81,-21.97,2059,1078,305,330.12
287533,-20.91,-28,-22.66,2051,1072,128,329.14
287543,-22.54,-30.23,-23.22,2000,1130,54,328.21
287552,-24.31,-32.48,-23.66,1914,1182,-7,327.17
287561,-26.17,-34.72,-24.01,1751,1199,-180,326.13
287571,-28.11,-36.92,-24.28,1546,1188,-471,325.17
287581,-30.04,-39.06,-24.45,1236,1125,-655,324.23
287591,-31.87,-40.99,-24.56,780,980,-672,323.56
287643,-38.52,-47.39,-25.38,-172,923,-1487,322.61
287653,-39.67,-48.5,-25.46,-177,1048,-1735,322.73
287662,-40.82,-49.63,-25.45,-209,1071,-1908,322.84
287674,-41.91,-50.71,-25.4,-229,985,-1938,322.98
287684,-42.9,-51.71,-25.31,-191,873,-1841,323.24
287693,-43.8,-52.61,-25.24,-129,780,-1665,323.49
287702,-44.6,-53.4,-25.2,-54,716,-1562,323.79
287711,-45.32,-54.1,-25.18,41,676,-1504,324.08
287721,-45.93,-54.7,-25.18,109,605,-1425,324.29
287731,-46.42,-55.2,-25.19,182,533,-1318,324.57
287741,-46.82,-55.63,-25.22,329,519,-1149,324.74
287803,-48.51,-57.28,-25.21,762,419,-466,325.3
