tick,q1,q2,q3,q4,yaw,pitch,roll,axR,ayR,azR,axW,ayW,azW,temp,Head1,Head2
9832366,0.95,0.05,0.13,0.28,-32.50,-12.66,9.18,-272,2334,366,-1328,1809,784,35,5,314
9832403,0.96,0.10,0.13,0.24,-26.96,-11.74,14.34,3795,-455,-272,3347,1474,-1142,35,5,313
9832428,0.96,0.10,0.13,0.24,-26.79,-11.47,14.65,3814,-814,-156,3558,1154,-1112,35,5,312
9832458,0.96,0.10,0.13,0.24,-26.66,-11.21,15.02,3817,-1120,-92,3714,882,-1119,35,5,310
9832488,0.96,0.11,0.13,0.24,-26.57,-10.96,15.37,3801,-1228,-115,3742,786,-1156,35,5,309
9832518,0.96,0.11,0.12,0.24,-26.48,-10.71,15.64,3755,-1293,-177,3716,718,-1213,35,5,309
9832548,0.96,0.11,0.12,0.24,-26.39,-10.45,15.80,3700,-1232,-220,3635,749,-1214,35,5,308
9832578,0.96,0.11,0.12,0.24,-26.24,-10.19,15.93,3635,-1093,-215,3527,830,-1146,35,5,307
9832608,0.96,0.12,0.12,0.23,-26.03,-9.96,16.07,3470,-1002,-136,3375,807,-1005,35,5,306
9832638,0.96,0.12,0.12,0.23,-25.79,-9.76,16.21,3341,-1048,-76,3305,685,-930,35,5,304
9832668,0.96,0.12,0.12,0.23,-25.53,-9.59,16.33,3227,-1193,-54,3277,490,-924,35,5,303
9832697,0.96,0.12,0.11,0.23,-25.27,-9.45,16.41,3086,-1358,-57,3225,268,-943,35,5,302
9832727,0.96,0.12,0.11,0.23,-25.02,-9.32,16.42,2937,-1520,-101,3152,53,-1000,35,5,300
9832757,0.96,0.12,0.11,0.22,-24.75,-9.20,16.40,2854,-1594,-208,3083,-44,-1102,35,5,299
9832793,0.98,0.08,0.08,0.18,-20.68,-7.45,10.66,-1585,-2029,-476,-842,-2396,-633,35,5,297
9832820,0.98,0.08,0.08,0.18,-20.65,-7.41,10.26,-1645,-1830,-518,-974,-2233,-618,35,5,293
9832850,0.98,0.07,0.08,0.18,-20.64,-7.34,9.89,-1675,-1536,-454,-1091,-1983,-493,35,5,289
9832880,0.98,0.07,0.08,0.18,-20.61,-7.29,9.53,-1731,-1243,-286,-1214,-1754,-265,35,4,284
9832910,0.98,0.07,0.08,0.18,-20.55,-7.29,9.13,-1779,-995,-143,-1321,-1557,-72,35,4,278
9832940,0.98,0.06,0.08,0.18,-20.49,-7.34,8.67,-1757,-882,-94,-1333,-1447,0,35,4,271
9832969,0.98,0.06,0.08,0.18,-20.44,-7.42,8.18,-1755,-817,-91,-1354,-1385,21,35,4,264
9832999,0.98,0.05,0.08,0.18,-20.42,-7.53,7.69,-1715,-665,-93,-1370,-1228,44,35,4,256
9833028,0.98,0.05,0.08,0.18,-20.44,-7.62,7.22,-1646,-531,-131,-1359,-1076,22,35,4,249
9833057,0.98,0.05,0.08,0.18,-20.46,-7.72,6.77,-1583,-422,-162,-1343,-950,3,35,4,243
9833087,0.98,0.04,0.08,0.18,-20.50,-7.81,6.29,-1521,-316,-208,-1330,-828,-32,35,4,237
9833116,0.98,0.04,0.08,0.18,-20.54,-7.92,5.77,-1437,-269,-313,-1285,-750,-137,35,4,233
9833146,0.98,0.03,0.08,0.18,-20.62,-8.02,5.21,-1379,-273,-451,-1251,-731,-277,35,4,230
9833183,0.97,-0.00,0.07,0.21,-24.49,-8.14,1.44,-532,1703,-267,-1215,1324,-145,35,3,228
9833208,0.97,-0.00,0.07,0.21,-24.53,-8.10,1.52,-480,1646,-315,-1152,1291,-200,35,3,227
9833237,0.97,-0.00,0.07,0.21,-24.52,-8.02,1.66,-389,1608,-347,-1059,1294,-242,35,3,227
9833267,0.97,0.00,0.07,0.21,-24.54,-7.90,1.96,-410,1468,-227,-1004,1162,-118,35,3,227
9833296,0.97,0.01,0.07,0.21,-24.60,-7.70,2.53,-427,1408,333,-917,1109,449,35,3,228
9833325,0.97,0.01,0.07,0.21,-24.65,-7.59,3.17,-513,1273,1125,-825,949,1251,35,3,228
9833354,0.97,0.01,0.07,0.21,-24.64,-7.64,3.39,-442,881,1695,-514,619,1787,35,3,227
9833383,0.97,0.01,0.07,0.21,-24.59,-7.75,3.24,-380,640,1784,-344,432,1852,35,3,227
9833411,0.97,0.01,0.07,0.21,-24.53,-7.93,2.96,-286,571,1476,-274,416,1528,35,3,227
9833440,0.97,0.01,0.07,0.21,-24.46,-8.09,2.73,-137,516,837,-210,426,871,35,3,227
9833469,0.97,0.01,0.07,0.21,-24.42,-8.21,2.64,-26,435,203,-170,389,224,35,3,227
9833497,0.97,0.01,0.08,0.21,-24.44,-8.26,2.62,99,249,-347,-64,261,-345,35,3,227
9833525,0.97,0.01,0.08,0.21,-24.43,-8.24,2.61,159,32,-674,29,82,-687,35,3,227
9833563,0.97,0.02,0.07,0.21,-24.23,-7.93,3.68,22,73,-118,-27,75,-114,35,3,227
9833584,0.97,0.02,0.07,0.21,-24.20,-7.92,3.64,23,45,-117,-15,50,-115,35,3,227
9833612,0.97,0.02,0.07,0.21,-24.19,-7.91,3.59,32,2,-120,9,15,-122,35,3,227
9833640,0.97,0.02,0.07,0.21,-24.18,-7.91,3.55,44,-62,-127,45,-38,-135,35,3,227
9833668,0.97,0.02,0.07,0.21,-24.18,-7.90,3.54,38,-101,-115,57,-76,-125,35,3,227
9833696,0.97,0.02,0.07,0.21,-24.19,-7.90,3.55,48,-104,-111,68,-75,-122,35,3,227
9833725,0.97,0.02,0.07,0.21,-24.21,-7.89,3.57,57,-90,-129,68,-58,-140,35,3,227
9833753,0.97,0.02,0.07,0.21,-24.21,-7.88,3.60,53,-67,-124,56,-39,-134,35,3,227
9833781,0.97,0.02,0.07,0.21,-24.22,-7.87,3.63,49,-57,-129,47,-31,-137,35,3,227
9833810,0.97,0.02,0.07,0.21,-24.23,-7.87,3.65,47,-46,-127,41,-22,-134,35,3,227
9833838,0.97,0.02,0.07,0.21,-24.25,-7.85,3.66,46,-17,-127,29,3,-132,35,3,227
9833866,0.97,0.02,0.07,0.21,-24.27,-7.84,3.67,53,7,-113,27,28,-118,35,3,227
9833894,0.97,0.02,0.07,0.21,-24.28,-7.83,3.65,54,9,-90,31,30,-95,35,3,227
9833921,0.97,0.02,0.07,0.21,-24.29,-7.83,3.63,55,-7,-91,38,16,-97,35,3,227
9833953,0.97,0.01,0.07,0.21,-24.32,-7.71,3.40,49,-13,-117,32,8,-123,35,3,227
9833979,0.97,0.01,0.07,0.21,-24.32,-7.70,3.39,51,-23,-120,37,0,-126,35,3,227
9834007,0.97,0.01,0.07,0.21,-24.33,-7.69,3.38,45,-25,-113,34,-4,-119,35,3,227
9834035,0.97,0.01,0.07,0.21,-24.33,-7.69,3.37,45,-32,-123,35,-10,-129,35,3,227
9834063,0.97,0.01,0.07,0.21,-24.33,-7.68,3.36,43,-26,-125,31,-6,-130,35,3,227
9834091,0.97,0.01,0.07,0.21,-24.33,-7.66,3.36,38,-26,-125,26,-8,-130,35,3,227
9834119,0.97,0.01,0.07,0.21,-24.33,-7.66,3.36,35,-42,-125,30,-24,-130,35,3,227
9834147,0.97,0.01,0.07,0.21,-24.33,-7.64,3.36,32,-57,-117,35,-38,-123,35,3,227
9834175,0.97,0.01,0.07,0.21,-24.34,-7.63,3.36,31,-45,-115,29,-28,-120,35,3,227
9834203,0.97,0.01,0.07,0.21,-24.34,-7.62,3.36,31,-38,-125,25,-22,-130,35,3,227
9834231,0.97,0.01,0.07,0.21,-24.35,-7.60,3.36,29,-31,-128,20,-16,-132,35,3,227
9834260,0.97,0.01,0.07,0.21,-24.35,-7.58,3.37,31,-17,-127,16,-2,-130,35,3,227
9834287,0.97,0.01,0.07,0.21,-24.35,-7.56,3.36,37,3,-117,15,17,-120,35,3,227
9834315,0.97,0.01,0.07,0.21,-24.34,-7.54,3.36,42,-24,-110,31,-4,-115,35,3,227
9834353,0.98,0.02,0.07,0.21,-24.27,-7.35,3.36,36,-23,-99,27,-6,-103,35,3,227
9834374,0.98,0.02,0.07,0.21,-24.26,-7.35,3.36,45,-32,-97,39,-10,-103,35,3,227
9834402,0.98,0.02,0.07,0.21,-24.26,-7.35,3.36,53,-38,-105,48,-12,-112,35,3,227
9834430,0.98,0.02,0.07,0.21,-24.27,-7.35,3.36,62,-47,-119,58,-17,-128,35,3,227
9834459,0.98,0.02,0.07,0.21,-24.27,-7.35,3.37,56,-36,-121,48,-9,-129,35,3,227
9834486,0.98,0.02,0.07,0.21,-24.27,-7.36,3.38,48,-24,-124,35,-2,-130,35,3,227
9834515,0.98,0.02,0.07,0.21,-24.27,-7.36,3.38,39,-11,-119,22,6,-123,35,3,227
9834542,0.98,0.02,0.07,0.21,-24.27,-7.36,3.38,35,-15,-117,21,0,-121,35,3,227
9834570,0.98,0.02,0.07,0.21,-24.28,-7.35,3.38,35,-12,-118,19,3,-121,35,3,227
9834598,0.98,0.02,0.07,0.21,-24.27,-7.35,3.38,30,-3,-124,10,9,-126,35,3,227
9834626,0.98,0.02,0.07,0.21,-24.27,-7.34,3.38,26,-18,-131,12,-5,-134,35,3,227
9834654,0.98,0.02,0.07,0.21,-24.27,-7.33,3.37,23,-30,-138,13,-17,-141,35,3,227
9834683,0.98,0.02,0.07,0.21,-24.28,-7.33,3.36,28,-25,-142,15,-11,-145,35,3,227
9834711,0.98,0.02,0.07,0.21,-24.28,-7.31,3.37,31,-26,-129,20,-10,-133,35,3,227
9834742,0.98,0.01,0.07,0.21,-24.26,-7.27,3.31,35,8,-99,14,21,-101,35,3,228
9834770,0.98,0.01,0.07,0.21,-24.25,-7.27,3.29,41,-23,-100,32,-4,-105,35,3,228
9834798,0.98,0.01,0.07,0.21,-24.25,-7.28,3.27,42,-40,-113,38,-19,-119,35,3,228
9834826,0.98,0.01,0.07,0.21,-24.26,-7.28,3.27,39,-46,-126,36,-25,-132,35,3,228
9834854,0.98,0.01,0.07,0.21,-24.27,-7.28,3.27,32,-38,-127,26,-21,-131,35,3,228
9834882,0.98,0.01,0.07,0.21,-24.27,-7.28,3.26,29,6,-105,9,17,-107,35,3,228
9834909,0.98,0.01,0.07,0.21,-24.26,-7.28,3.25,43,-3,-94,26,14,-98,35,3,228
9834937,0.98,0.01,0.07,0.21,-24.25,-7.28,3.24,42,-25,-99,34,-5,-104,35,3,228
9834965,0.98,0.01,0.07,0.21,-24.25,-7.29,3.23,38,-25,-116,28,-7,-121,35,3,228
9834993,0.98,0.01,0.07,0.21,-24.24,-7.29,3.24,34,-17,-120,20,-1,-124,35,3,228
9835020,0.98,0.01,0.07,0.21,-24.23,-7.29,3.24,29,-24,-113,20,-10,-116,35,3,228
9835049,0.98,0.01,0.07,0.21,-24.22,-7.30,3.24,27,-31,-110,21,-17,-114,35,3,228
9835077,0.98,0.01,0.07,0.21,-24.21,-7.30,3.24,26,-25,-121,16,-12,-124,35,3,228
9835105,0.98,0.01,0.07,0.21,-24.21,-7.29,3.24,22,-18,-126,9,-7,-128,35,3,228
9835142,0.98,0.01,0.07,0.21,-24.10,-7.19,3.03,42,-9,-105,27,8,-109,35,3,228
9835163,0.98,0.01,0.07,0.21,-24.10,-7.19,3.02,33,0,-106,15,13,-109,35,3,228
9835191,0.98,0.01,0.07,0.21,-24.11,-7.18,3.00,27,9,-113,5,18,-114,35,3,228
9835218,0.98,0.01,0.07,0.21,-24.12,-7.19,2.98,34,3,-100,15,16,-103,35,3,228
9835245,0.98,0.01,0.07,0.21,-24.12,-7.19,2.96,42,-14,-92,31,3,-97,35,3,228
9835273,0.98,0.01,0.07,0.21,-24.12,-7.20,2.94,44,-30,-102,38,-9,-108,35,3,228
9835301,0.98,0.01,0.07,0.21,-24.13,-7.21,2.94,48,-19,-119,34,1,-124,35,3,228
9835329,0.98,0.01,0.07,0.21,-24.12,-7.22,2.94,37,-15,-119,23,0,-123,35,3,228
9835356,0.98,0.01,0.07,0.21,-24.12,-7.24,2.93,31,-33,-115,25,-18,-119,35,3,228
9835385,0.98,0.01,0.07,0.21,-24.11,-7.24,2.93,24,-38,-119,20,-25,-122,35,3,228
9835413,0.98,0.01,0.07,0.21,-24.11,-7.26,2.94,16,-30,-134,8,-21,-136,35,3,228
9835440,0.98,0.01,0.07,0.21,-24.11,-7.25,2.94,13,-23,-136,2,-16,-137,35,3,228
9835468,0.98,0.01,0.07,0.21,-24.10,-7.25,2.93,10,0,-131,-8,3,-131,35,3,228
9835496,0.98,0.01,0.07,0.21,-24.10,-7.24,2.93,11,4,-121,-8,7,-121,35,3,228
9835532,0.98,0.01,0.07,0.21,-23.99,-7.20,2.81,25,-34,-135,18,-21,-138,35,3,228
9835554,0.98,0.01,0.07,0.21,-24.00,-7.19,2.82,29,-33,-130,22,-19,-134,35,3,228
9835582,0.98,0.01,0.07,0.21,-24.00,-7.19,2.82,34,-20,-117,23,-5,-121,35,3,228
9835610,0.98,0.01,0.07,0.21,-24.00,-7.19,2.82,34,-10,-118,18,3,-121,35,3,228
9835638,0.98,0.01,0.07,0.21,-24.00,-7.19,2.82,32,-10,-122,16,3,-125,35,3,228
9835666,0.98,0.01,0.07,0.21,-24.00,-7.19,2.81,27,-10,-125,11,1,-127,35,3,228
9835694,0.98,0.01,0.07,0.21,-23.99,-7.19,2.80,29,-10,-118,14,1,-121,35,3,228
9835721,0.98,0.01,0.07,0.21,-23.99,-7.20,2.79,29,-17,-124,16,-4,-127,35,3,228
9835749,0.98,0.01,0.07,0.21,-23.98,-7.20,2.79,29,-16,-124,16,-3,-127,35,3,228
9835777,0.98,0.01,0.07,0.21,-23.97,-7.20,2.79,32,-17,-118,19,-3,-121,35,3,228
9835805,0.98,0.01,0.07,0.21,-23.96,-7.20,2.79,27,-8,-118,11,2,-120,35,3,228
9835833,0.98,0.01,0.07,0.21,-23.95,-7.19,2.78,18,6,-109,0,12,-109,35,3,228
9835860,0.98,0.01,0.07,0.21,-23.94,-7.18,2.78,20,14,-112,-2,20,-112,35,3,228
9835888,0.98,0.01,0.07,0.21,-23.92,-7.17,2.76,28,6,-116,7,16,-118,35,3,228
9835922,0.98,0.01,0.07,0.21,-23.90,-7.12,2.79,35,-24,-117,25,-8,-121,35,3,228
9835946,0.98,0.01,0.07,0.21,-23.90,-7.12,2.80,32,-16,-111,20,-2,-114,35,3,228
9835974,0.98,0.01,0.07,0.21,-23.90,-7.12,2.81,28,-13,-110,15,-1,-113,35,3,228
9836002,0.98,0.01,0.07,0.21,-23.90,-7.12,2.80,27,-5,-109,11,5,-111,35,3,228
9836029,0.98,0.01,0.07,0.21,-23.90,-7.12,2.80,27,-4,-116,10,6,-118,35,3,228
9836057,0.98,0.01,0.07,0.21,-23.90,-7.12,2.79,24,-5,-119,7,4,-121,35,3,228
9836084,0.98,0.01,0.07,0.21,-23.89,-7.12,2.79,22,-8,-118,7,0,-120,35,3,228
9836112,0.98,0.01,0.07,0.21,-23.88,-7.11,2.79,20,-18,-125,8,-9,-127,35,3,228
9836141,0.98,0.01,0.07,0.21,-23.87,-7.11,2.80,15,-31,-129,8,-22,-131,35,3,228
9836167,0.98,0.01,0.07,0.21,-23.87,-7.10,2.80,10,-29,-125,4,-23,-126,35,3,228
9836196,0.98,0.01,0.07,0.21,-23.86,-7.09,2.81,16,-25,-125,7,-17,-127,35,4,228
9836223,0.98,0.01,0.07,0.21,-23.84,-7.08,2.82,21,-9,-112,7,0,-114,35,3,228
9836251,0.98,0.01,0.07,0.21,-23.83,-7.06,2.82,27,-4,-103,12,6,-105,35,3,228
9836278,0.98,0.01,0.07,0.21,-23.81,-7.05,2.82,27,1,-116,8,11,-118,35,3,228
9836312,0.98,0.01,0.07,0.21,-23.79,-7.02,2.83,9,-12,-118,-2,-7,-118,35,3,228
9836336,0.98,0.01,0.06,0.21,-23.79,-7.00,2.83,16,-11,-115,3,-4,-116,35,3,228
9836364,0.98,0.01,0.06,0.21,-23.78,-6.99,2.84,21,-17,-111,11,-7,-113,35,3,228
9836392,0.98,0.01,0.06,0.21,-23.78,-6.98,2.84,13,-26,-128,5,-19,-129,35,3,228
9836420,0.98,0.01,0.06,0.21,-23.78,-6.97,2.85,10,-9,-119,-2,-4,-119,35,4,228
9836448,0.98,0.01,0.06,0.21,-23.78,-6.96,2.85,11,-2,-112,-3,2,-112,35,3,228
9836475,0.98,0.01,0.06,0.21,-23.77,-6.96,2.84,19,0,-104,3,7,-105,35,3,228
9836503,0.98,0.01,0.06,0.21,-23.77,-6.95,2.84,28,-5,-101,14,6,-103,35,3,227
9836530,0.98,0.01,0.06,0.21,-23.76,-6.96,2.83,41,-10,-101,27,6,-105,35,3,225
9836558,0.98,0.01,0.06,0.21,-23.76,-6.98,2.82,50,-21,-95,41,0,-101,35,3,223
9836585,0.98,0.01,0.06,0.21,-23.77,-6.99,2.82,68,-8,-87,53,19,-94,35,3,219
9836613,0.98,0.01,0.07,0.21,-23.76,-7.02,2.81,78,-21,-67,70,11,-76,35,3,217
9836640,0.98,0.01,0.07,0.21,-23.77,-7.07,2.80,103,-50,-41,107,-4,-55,35,3,199
9836668,0.98,0.01,0.07,0.21,-23.79,-7.12,2.77,133,-87,-27,151,-26,-47,35,3,203
9836702,0.96,0.04,0.08,0.28,-31.98,-7.71,6.99,-2972,1020,1129,-2810,-761,1633,35,3,225
9836729,0.95,0.04,0.09,0.28,-32.58,-8.32,7.59,-2822,1239,693,-2853,-517,1251,35,3,225
9836759,0.95,0.05,0.09,0.28,-33.11,-8.92,8.10,-2631,1502,203,-2916,-206,817,35,4,270
9836788,0.95,0.05,0.10,0.29,-33.61,-9.46,8.50,-2410,1776,-302,-2983,133,364,35,4,282
9836818,0.95,0.05,0.11,0.29,-34.08,-9.95,8.73,-2200,2065,-731,-3067,478,-17,35,5,304
9836847,0.95,0.05,0.11,0.30,-34.48,-10.41,8.74,-1945,2348,-1062,-3099,841,-323,35,5,308
9836877,0.95,0.04,0.11,0.30,-34.87,-10.84,8.69,-1747,2523,-1303,-3104,1080,-554,35,5,310
9836907,0.95,0.04,0.12,0.30,-35.18,-11.24,8.85,-1521,2682,-1434,-3056,1324,-679,35,5,310
9836938,0.94,0.05,0.12,0.30,-35.24,-11.64,9.28,-1235,2881,-1437,-2950,1651,-674,35,5,310
9836968,0.94,0.05,0.13,0.30,-35.18,-12.02,9.97,-938,2885,-1370,-2708,1831,-623,35,5,310
9836998,0.94,0.06,0.13,0.30,-35.15,-12.40,10.89,-581,2797,-1237,-2351,1969,-531,35,5,310
9837028,0.94,0.06,0.14,0.30,-35.17,-12.79,11.86,-173,2685,-1093,-1937,2115,-451,35,5,309
9837058,0.94,0.07,0.14,0.30,-35.17,-13.20,12.70,232,2590,-1017,-1555,2274,-448,35,5,308
9837092,0.96,0.12,0.11,0.23,-25.16,-9.00,15.71,3517,-1619,470,3859,128,-542,35,5,308
9837121,0.96,0.11,0.11,0.22,-24.94,-8.70,15.54,3346,-1904,386,3808,-202,-648,35,5,307
9837151,0.96,0.11,0.10,0.22,-24.82,-8.40,15.25,3172,-2197,251,3745,-529,-801,35,5,305
9837180,0.96,0.11,0.10,0.22,-24.77,-8.07,14.86,3049,-2420,59,3687,-758,-992,35,5,304
9837210,0.96,0.11,0.09,0.22,-24.81,-7.70,14.46,2962,-2477,-148,3593,-820,-1157,35,5,302
9837240,0.96,0.11,0.09,0.22,-24.88,-7.32,14.11,2877,-2403,-334,3457,-766,-1273,35,5,300
9837270,0.97,0.10,0.09,0.22,-24.89,-6.93,13.92,2767,-2266,-445,3287,-681,-1307,35,5,297
9837300,0.97,0.11,0.08,0.22,-24.80,-6.58,13.92,2595,-2286,-444,3149,-780,-1275,35,5,295
9837330,0.97,0.11,0.08,0.22,-24.67,-6.28,14.00,2413,-2564,-356,3122,-1125,-1227,35,5,292
9837360,0.97,0.11,0.08,0.22,-24.60,-6.05,14.07,2190,-2994,-288,3113,-1617,-1236,35,5,289
9837391,0.97,0.11,0.08,0.22,-24.57,-5.84,14.03,1955,-3362,-272,3060,-2049,-1276,35,5,286
9837421,0.97,0.11,0.08,0.22,-24.60,-5.62,13.91,1714,-3584,-241,2947,-2358,-1262,35,4,282
9837462,0.97,0.04,0.06,0.23,-26.27,-6.06,5.69,-2670,-1025,-145,-1941,-2104,36,35,4,277
9837484,0.97,0.03,0.06,0.23,-26.12,-6.20,5.27,-2730,-914,-66,-2038,-2028,145,35,4,270
9837513,0.97,0.03,0.06,0.23,-25.97,-6.34,4.86,-2750,-785,-72,-2118,-1915,165,35,4,263
9837543,0.97,0.03,0.06,0.22,-25.78,-6.45,4.50,-2823,-659,-47,-2240,-1826,219,35,4,254
9837572,0.97,0.02,0.06,0.22,-25.59,-6.55,4.20,-2916,-577,38,-2353,-1785,327,35,4,244
9837602,0.97,0.02,0.06,0.22,-25.40,-6.63,3.90,-3043,-432,231,-2509,-1702,550,35,4,235
9837632,0.97,0.02,0.06,0.22,-25.24,-6.71,3.58,-3208,-184,416,-2743,-1539,775,35,3,226
9837661,0.97,0.01,0.06,0.22,-25.12,-6.84,3.21,-3282,205,595,-2953,-1207,991,35,3,205
9837690,0.97,0.01,0.07,0.22,-25.08,-7.02,2.81,-3378,440,647,-3132,-1025,1075,35,3,225
9837719,0.97,0.01,0.07,0.22,-25.09,-7.21,2.41,-3423,580,652,-3230,-909,1100,35,3,225
9837749,0.97,0.00,0.07,0.22,-25.08,-7.38,2.00,-3308,730,686,-3187,-715,1130,35,3,225
9837778,0.97,-0.00,0.07,0.22,-25.19,-7.53,1.55,-3274,821,768,-3183,-612,1212,35,3,225
9837807,0.97,-0.00,0.07,0.22,-25.46,-7.72,1.18,-3371,924,824,-3303,-564,1287,35,3,225
9837842,0.94,0.05,0.12,0.31,-36.26,-11.27,9.33,-211,2423,1063,-1281,1806,1462,35,3,225
9837869,0.94,0.05,0.12,0.31,-36.34,-11.37,9.85,67,2364,1167,-996,1912,1517,35,3,225
9837898,0.94,0.05,0.12,0.31,-36.50,-11.46,10.21,279,2256,1264,-742,1941,1562,35,5,317
9837928,0.94,0.05,0.12,0.31,-36.55,-11.54,10.35,522,2235,1266,-539,2068,1516,35,5,315
9837958,0.94,0.05,0.12,0.31,-36.43,-11.61,10.35,839,2335,1163,-372,2343,1370,35,5,313
9837987,0.94,0.05,0.13,0.31,-36.32,-11.67,10.38,1152,2384,1024,-189,2573,1182,35,5,313
9838017,0.94,0.06,0.13,0.31,-36.18,-11.73,10.58,1440,2309,887,48,2686,984,35,5,313
9838047,0.94,0.06,0.13,0.31,-35.97,-11.81,10.94,1723,2171,811,339,2742,838,35,5,313
9838076,0.94,0.06,0.13,0.31,-35.71,-11.91,11.43,2004,2001,753,653,2768,704,35,5,312
9838105,0.94,0.07,0.13,0.30,-35.51,-12.02,12.02,2290,1837,687,962,2801,562,35,5,312
9838134,0.94,0.07,0.14,0.30,-35.28,-12.13,12.66,2562,1723,560,1213,2869,372,35,5,311
9838164,0.94,0.08,0.14,0.30,-34.97,-12.23,13.27,2835,1605,368,1448,2938,117,35,5,311
9838193,0.94,0.08,0.14,0.30,-34.55,-12.30,13.75,3092,1498,168,1665,3006,-143,35,5,310
9838232,0.97,0.11,0.10,0.21,-23.66,-8.26,14.16,2659,-2505,-461,3238,-1002,-1436,35,5,310
9838256,0.97,0.11,0.10,0.21,-23.27,-8.14,14.11,2541,-2842,-423,3267,-1381,-1457,35,5,310
9838286,0.97,0.10,0.09,0.21,-22.93,-8.03,13.87,2387,-3135,-409,3239,-1735,-1477,35,5,309
9838316,0.97,0.10,0.09,0.20,-22.64,-7.93,13.53,2245,-3336,-437,3176,-1995,-1510,35,5,308
9838347,0.97,0.10,0.09,0.20,-22.40,-7.81,13.17,2089,-3464,-479,3071,-2190,-1535,35,5,307
9838377,0.97,0.10,0.09,0.20,-22.21,-7.68,12.86,1891,-3511,-483,2906,-2330,-1500,35,5,306
9838407,0.97,0.09,0.09,0.20,-22.07,-7.55,12.60,1656,-3475,-472,2681,-2407,-1432,35,5,305
9838437,0.97,0.09,0.09,0.20,-21.97,-7.43,12.43,1452,-3371,-429,2466,-2409,-1328,35,5,303
9838467,0.97,0.09,0.08,0.20,-21.87,-7.31,12.34,1250,-3191,-303,2240,-2351,-1134,35,5,300
9838497,0.97,0.09,0.08,0.19,-21.76,-7.22,12.31,993,-3086,-156,1993,-2383,-934,35,5,297
9838527,0.97,0.09,0.08,0.19,-21.62,-7.16,12.30,741,-3036,-45,1763,-2458,-782,35,5,293
9838557,0.97,0.09,0.08,0.19,-21.43,-7.10,12.24,546,-2993,16,1574,-2511,-686,35,5,288
9838587,0.97,0.09,0.08,0.19,-21.21,-7.05,12.13,383,-2901,13,1382,-2497,-643,35,4,281
9838622,0.98,-0.00,0.07,0.17,-19.96,-7.42,1.15,-2025,115,204,-1900,-571,466,35,4,273
9838648,0.98,-0.00,0.07,0.17,-20.18,-7.54,0.76,-1994,283,194,-1928,-407,457,35,4,265
9838677,0.98,-0.01,0.07,0.18,-20.40,-7.68,0.37,-1928,431,101,-1928,-253,360,35,4,257
9838706,0.98,-0.01,0.07,0.18,-20.65,-7.78,-0.02,-1839,518,-20,-1890,-152,229,35,4,250
9838735,0.98,-0.02,0.07,0.18,-20.91,-7.86,-0.36,-1730,625,-133,-1841,-28,100,35,4,243
9838765,0.98,-0.02,0.07,0.18,-21.17,-7.90,-0.63,-1757,760,-260,-1930,72,-24,35,4,236
9838794,0.98,-0.02,0.07,0.18,-21.32,-7.95,-0.81,-1612,1023,-254,-1890,365,-42,35,4,231
9838823,0.98,-0.02,0.07,0.18,-21.40,-7.96,-0.95,-1351,1216,-217,-1715,637,-47,35,3,228
9838853,0.98,-0.02,0.07,0.19,-21.64,-7.97,-1.11,-1212,1260,-128,-1594,727,16,35,3,228
9838882,0.98,-0.02,0.07,0.19,-22.01,-8.03,-1.28,-1232,1225,-62,-1596,681,83,35,4,229
9838911,0.98,-0.03,0.07,0.19,-22.29,-8.11,-1.41,-1247,1296,-61,-1640,734,83,35,4,230
9838941,0.98,-0.03,0.07,0.19,-22.40,-8.16,-1.41,-1074,1492,-33,-1553,979,83,35,4,229
9838970,0.98,-0.03,0.07,0.19,-22.62,-8.22,-1.31,-931,1618,42,-1464,1149,137,35,4,228
9839001,0.97,0.01,0.07,0.22,-26.07,-7.53,2.74,-191,50,-44,-197,-39,-16,35,3,228
9839030,0.97,0.01,0.07,0.22,-26.04,-7.46,2.84,-163,136,-26,-207,50,2,35,3,228
9839058,0.97,0.01,0.07,0.22,-25.98,-7.37,2.86,-139,175,-3,-200,96,23,35,4,229
9839086,0.97,0.01,0.07,0.22,-25.90,-7.29,2.83,-109,169,-4,-170,104,18,35,4,229
9839114,0.97,0.01,0.07,0.22,-25.80,-7.25,2.76,-42,126,-4,-92,95,7,35,4,229
9839141,0.97,0.01,0.07,0.22,-25.70,-7.22,2.71,20,73,1,-13,74,1,35,4,229
9839168,0.97,0.01,0.07,0.22,-25.60,-7.19,2.64,78,18,-7,61,49,-15,35,4,230
9839195,0.97,0.01,0.07,0.22,-25.49,-7.18,2.60,117,-68,-26,130,-11,-43,35,4,230
9839223,0.97,0.01,0.07,0.22,-25.44,-7.19,2.60,133,-156,-42,179,-84,-65,35,4,229
9839252,0.97,0.01,0.07,0.22,-25.39,-7.19,2.64,138,-175,-59,190,-99,-83,35,4,229
9839280,0.97,0.01,0.07,0.22,-25.36,-7.22,2.69,116,-143,-60,156,-80,-80,35,4,229
9839308,0.97,0.01,0.07,0.22,-25.29,-7.24,2.74,92,-82,-56,109,-35,-71,35,4,229
9839336,0.97,0.01,0.07,0.22,-25.24,-7.27,2.76,75,-21,-74,66,12,-83,35,4,229
9839364,0.97,0.01,0.07,0.22,-25.17,-7.29,2.77,50,19,-100,23,37,-104,35,4,229
9839401,0.97,0.01,0.07,0.21,-24.69,-7.26,2.47,53,-33,-90,49,-9,-97,35,4,230
