tick,q1,q2,q3,q4,yaw,pitch,roll,axR,ayR,azR,axW,ayW,azW,temp,Head1,Head2
114245,0.99,0.03,-0.11,0.10,-12.00,13.45,1.89,-646,-379,-5,-538,-493,-167,35,2,140
114255,0.99,0.03,-0.11,0.10,-12.05,13.42,1.89,-635,-267,-39,-542,-379,-194,35,2,140
114265,0.99,0.03,-0.11,0.10,-12.07,13.37,1.85,-618,-179,-47,-542,-289,-194,35,2,140
114275,0.99,0.03,-0.11,0.10,-12.08,13.31,1.79,-587,-126,-16,-530,-234,-154,35,2,140
114285,0.99,0.03,-0.11,0.10,-12.09,13.26,1.74,-553,-95,20,-512,-200,-110,35,2,140
114296,0.99,0.03,-0.11,0.10,-12.12,13.22,1.74,-519,-78,23,-484,-178,-98,35,2,140
114306,0.99,0.03,-0.11,0.10,-12.16,13.18,1.75,-497,-40,20,-470,-136,-95,35,2,140
114316,0.99,0.03,-0.11,0.10,-12.17,13.15,1.76,-435,-41,16,-410,-125,-84,35,2,140
114326,0.99,0.03,-0.11,0.10,-12.18,13.11,1.75,-394,-27,9,-372,-103,-81,35,2,140
114336,0.99,0.03,-0.11,0.10,-12.19,13.08,1.72,-364,-4,16,-350,-75,-66,35,2,140
114346,0.99,0.03,-0.11,0.10,-12.18,13.04,1.67,-317,29,13,-311,-34,-58,35,2,140
114356,0.99,0.03,-0.11,0.10,-12.17,13.02,1.61,-287,45,25,-288,-13,-39,35,2,140
114366,0.99,0.03,-0.11,0.10,-12.15,12.99,1.55,-247,32,26,-247,-18,-29,35,2,140
114376,0.99,0.02,-0.11,0.10,-12.13,12.96,1.51,-221,13,17,-217,-31,-32,35,2,140
114386,0.99,0.02,-0.11,0.10,-12.10,12.93,1.49,-182,-38,-9,-164,-71,-50,35,2,140
114397,0.99,0.02,-0.11,0.10,-12.06,12.90,1.49,-137,-56,-31,-112,-79,-62,35,2,140
114407,0.99,0.02,-0.11,0.10,-12.02,12.86,1.48,-115,-52,-51,-88,-69,-76,35,2,140
114417,0.99,0.02,-0.11,0.10,-11.97,12.81,1.48,-107,-30,-29,-90,-47,-52,35,2,140
114427,0.99,0.02,-0.11,0.10,-11.91,12.76,1.48,-91,-6,31,-92,-25,9,35,2,140
114437,0.99,0.02,-0.11,0.10,-11.86,12.73,1.50,-83,-1,73,-94,-21,52,35,2,140
114447,0.99,0.02,-0.11,0.10,-11.83,12.72,1.54,-69,41,76,-90,21,60,35,2,140
114457,0.99,0.02,-0.11,0.10,-11.80,12.71,1.57,-55,86,61,-82,69,49,35,2,139
114467,0.99,0.02,-0.11,0.10,-11.76,12.71,1.59,-31,129,55,-66,116,50,35,2,139
114477,0.99,0.03,-0.11,0.10,-11.74,12.70,1.62,-17,144,53,-56,134,52,35,2,139
114487,0.99,0.03,-0.11,0.10,-11.71,12.69,1.65,-4,133,48,-40,126,49,35,2,139
114498,0.99,0.03,-0.11,0.10,-11.68,12.67,1.68,5,119,63,-31,113,66,35,2,139
114508,0.99,0.03,-0.11,0.10,-11.65,12.66,1.71,18,128,83,-25,122,88,35,2,139
114518,0.99,0.03,-0.11,0.10,-11.62,12.65,1.74,24,134,107,-25,128,113,35,2,139
114528,0.99,0.03,-0.11,0.10,-11.60,12.64,1.77,32,131,119,-19,125,127,35,2,139
114538,0.99,0.03,-0.11,0.10,-11.58,12.64,1.79,38,134,119,-14,129,128,35,2,139
114548,0.99,0.03,-0.11,0.10,-11.55,12.64,1.79,42,148,114,-12,144,124,35,2,139
114558,0.99,0.03,-0.11,0.10,-11.54,12.64,1.79,42,176,112,-17,172,123,35,2,139
114568,0.99,0.03,-0.11,0.10,-11.52,12.62,1.79,43,181,134,-22,175,145,35,2,139
114578,0.99,0.03,-0.11,0.10,-11.49,12.61,1.79,43,187,162,-28,179,173,35,2,139
114588,0.99,0.03,-0.11,0.10,-11.48,12.60,1.79,41,169,180,-31,160,189,35,2,139
114599,0.99,0.03,-0.11,0.10,-11.47,12.60,1.78,37,175,204,-41,163,212,35,2,139
114609,0.99,0.03,-0.11,0.10,-11.46,12.61,1.78,32,185,217,-50,171,224,35,2,139
114619,0.99,0.03,-0.11,0.10,-11.47,12.62,1.79,44,171,202,-33,161,211,35,2,139
114629,0.99,0.03,-0.11,0.10,-11.47,12.64,1.81,52,162,166,-16,156,178,35,2,139
114639,0.99,0.03,-0.11,0.10,-11.49,12.66,1.80,60,146,123,3,145,137,35,2,139
114649,0.99,0.03,-0.11,0.10,-11.50,12.68,1.78,67,133,97,17,135,113,35,2,139
114659,0.99,0.03,-0.11,0.10,-11.50,12.70,1.76,66,114,78,24,118,94,35,2,139
114669,0.99,0.03,-0.11,0.10,-11.51,12.72,1.73,78,83,57,46,91,75,35,2,139
114679,0.99,0.03,-0.11,0.10,-11.52,12.74,1.72,93,59,12,75,74,33,35,2,139
114689,0.99,0.03,-0.11,0.10,-11.52,12.74,1.69,104,48,-16,93,67,8,35,2,139
114700,0.99,0.03,-0.11,0.10,-11.53,12.74,1.67,101,61,-29,90,80,-4,35,2,139
114710,0.99,0.03,-0.11,0.10,-11.53,12.72,1.64,86,73,-10,70,88,11,35,2,139
114720,0.99,0.02,-0.11,0.10,-11.52,12.70,1.60,74,88,37,45,97,54,35,2,139
114730,0.99,0.02,-0.11,0.10,-11.53,12.70,1.55,65,89,77,28,93,91,35,2,139
114740,0.99,0.02,-0.11,0.10,-11.53,12.70,1.48,53,76,99,15,77,110,35,2,139
114750,0.99,0.02,-0.11,0.10,-11.54,12.70,1.42,51,59,88,18,61,98,35,2,139
114760,0.99,0.02,-0.11,0.10,-11.55,12.71,1.36,53,44,65,28,48,76,35,2,139
114770,0.99,0.02,-0.11,0.10,-11.56,12.72,1.32,49,39,45,29,44,55,35,2,139
114780,0.99,0.02,-0.11,0.10,-11.58,12.72,1.31,50,24,17,39,31,28,35,2,139
114790,0.99,0.02,-0.11,0.10,-11.59,12.71,1.31,50,-6,1,48,3,11,35,2,139
114801,0.99,0.02,-0.11,0.10,-11.59,12.71,1.30,54,-39,-1,59,-28,10,35,2,139
114811,0.99,0.02,-0.11,0.10,-11.60,12.70,1.29,56,-53,8,62,-42,18,35,2,139
114821,0.99,0.02,-0.11,0.10,-11.60,12.70,1.28,46,-42,11,49,-33,19,35,2,139
114831,0.99,0.02,-0.11,0.10,-11.61,12.71,1.27,37,-32,8,40,-24,15,35,2,139
114841,0.99,0.02,-0.11,0.10,-11.61,12.71,1.29,31,-13,8,30,-7,14,35,2,139
114851,0.99,0.02,-0.11,0.10,-11.60,12.70,1.29,26,-11,-5,28,-5,0,35,2,139
114861,0.99,0.02,-0.11,0.10,-11.60,12.70,1.29,27,-1,-9,27,4,-2,35,2,139
114871,0.99,0.02,-0.11,0.10,-11.60,12.70,1.29,22,26,-12,18,30,-6,35,2,139
114881,0.99,0.02,-0.11,0.10,-11.60,12.70,1.29,14,44,-12,7,46,-7,35,2,139
114891,0.99,0.02,-0.11,0.10,-11.60,12.69,1.32,6,60,-10,-3,60,-7,35,2,139
114902,0.99,0.02,-0.11,0.10,-11.61,12.69,1.34,0,95,-19,-14,94,-16,35,2,139
114912,0.99,0.02,-0.11,0.10,-11.60,12.67,1.35,-5,111,-16,-23,108,-14,35,2,139
114922,0.99,0.02,-0.11,0.10,-11.60,12.67,1.35,-3,114,10,-27,110,11,35,2,139
114932,0.99,0.02,-0.11,0.10,-11.60,12.67,1.34,2,123,13,-24,120,15,35,2,139
114942,0.99,0.02,-0.11,0.10,-11.60,12.67,1.34,7,124,-5,-16,123,0,35,2,139
114952,0.99,0.02,-0.11,0.10,-11.59,12.66,1.35,9,121,-17,-11,121,-11,35,2,139
114962,0.99,0.02,-0.11,0.10,-11.59,12.65,1.37,11,100,-7,-7,100,-2,35,2,139
114972,0.99,0.02,-0.11,0.10,-11.59,12.64,1.40,20,79,-3,4,81,3,35,2,139
114982,0.99,0.02,-0.11,0.10,-11.60,12.63,1.43,17,70,7,1,71,12,35,2,139
114992,0.99,0.02,-0.11,0.10,-11.60,12.61,1.45,11,71,24,-8,70,27,35,2,139
115002,0.99,0.02,-0.11,0.10,-11.60,12.60,1.47,18,76,40,-6,75,44,35,2,139
115014,0.99,0.02,-0.11,0.10,-11.61,12.60,1.49,9,93,38,-17,90,41,35,2,139
115024,0.99,0.02,-0.11,0.10,-11.61,12.58,1.50,0,89,42,-26,84,43,35,2,139
115034,0.99,0.02,-0.11,0.10,-11.61,12.57,1.52,-6,70,67,-33,62,65,35,2,139
115045,0.99,0.02,-0.11,0.10,-11.60,12.55,1.54,-8,57,90,-37,48,87,35,2,139
115055,0.99,0.02,-0.11,0.10,-11.60,12.55,1.56,-13,60,109,-46,48,105,35,2,139
115065,0.99,0.02,-0.11,0.10,-11.61,12.55,1.58,-6,75,109,-43,64,107,35,2,139
115075,0.99,0.02,-0.11,0.10,-11.62,12.54,1.60,-8,88,82,-42,79,80,35,2,139
115085,0.99,0.02,-0.11,0.10,-11.62,12.54,1.63,0,86,57,-28,80,58,35,2,139
115095,0.99,0.02,-0.11,0.10,-11.63,12.53,1.64,4,74,36,-18,70,38,35,2,139
115105,0.99,0.02,-0.11,0.10,-11.64,12.52,1.62,3,68,30,-16,65,31,35,2,139
115115,0.99,0.02,-0.11,0.10,-11.65,12.51,1.63,-1,60,50,-23,55,50,35,2,139
115125,0.99,0.02,-0.11,0.10,-11.66,12.49,1.64,-2,30,67,-21,24,65,35,2,139
115135,0.99,0.03,-0.11,0.10,-11.67,12.49,1.65,0,7,69,-15,2,67,35,2,139
115146,0.99,0.03,-0.11,0.10,-11.69,12.49,1.64,2,1,43,-7,-1,42,35,2,139
115156,0.99,0.03,-0.11,0.10,-11.70,12.48,1.64,-11,-2,38,-17,-6,34,35,2,139
115166,0.99,0.02,-0.11,0.10,-11.69,12.46,1.64,-8,-4,65,-20,-9,61,35,2,139
115176,0.99,0.02,-0.11,0.10,-11.68,12.44,1.62,0,-19,112,-19,-26,108,35,2,139
115186,0.99,0.02,-0.11,0.10,-11.69,12.44,1.59,-3,-15,125,-25,-23,120,35,2,139
115196,0.99,0.02,-0.11,0.10,-11.69,12.43,1.58,-15,-3,135,-41,-15,128,35,2,139
115206,0.99,0.02,-0.11,0.10,-11.68,12.42,1.57,-8,-2,142,-36,-13,136,35,2,139
115216,0.99,0.02,-0.11,0.10,-11.68,12.42,1.57,-4,-4,139,-31,-14,134,35,2,139
115227,0.99,0.02,-0.11,0.10,-11.70,12.42,1.56,-2,-7,119,-24,-15,115,35,2,139
115237,0.99,0.02,-0.11,0.10,-11.71,12.42,1.56,-2,10,75,-19,4,73,35,2,139
115247,0.99,0.02,-0.11,0.10,-11.72,12.42,1.57,-7,17,38,-17,12,36,35,2,139
115257,0.99,0.02,-0.11,0.10,-11.73,12.40,1.58,-1,-3,25,-5,-4,24,35,2,139
115267,0.99,0.02,-0.11,0.10,-11.73,12.39,1.59,14,-35,19,16,-32,20,35,2,139
115277,0.99,0.02,-0.11,0.10,-11.74,12.38,1.59,9,-42,20,12,-40,20,35,2,139
115287,0.99,0.02,-0.11,0.10,-11.74,12.35,1.59,-5,-43,28,-1,-44,25,35,2,139
115297,0.99,0.02,-0.11,0.10,-11.73,12.33,1.58,-5,-50,59,-6,-53,55,35,2,139
115307,0.99,0.02,-0.11,0.10,-11.73,12.30,1.58,-15,-38,85,-24,-45,78,35,2,139
115317,0.99,0.02,-0.11,0.10,-11.72,12.28,1.57,-34,-15,115,-52,-28,104,35,2,139
115327,0.99,0.02,-0.10,0.10,-11.70,12.27,1.55,-46,-1,148,-73,-19,134,35,2,139
115337,0.99,0.02,-0.10,0.10,-11.69,12.25,1.55,-51,1,173,-84,-20,158,35,2,139
115347,0.99,0.02,-0.10,0.10,-11.68,12.25,1.55,-54,4,176,-88,-18,160,35,2,139
115358,0.99,0.02,-0.10,0.10,-11.68,12.25,1.55,-53,15,166,-87,-6,151,35,2,138
115368,0.99,0.02,-0.10,0.10,-11.67,12.25,1.54,-46,16,147,-77,-2,134,35,2,139
115378,0.99,0.02,-0.10,0.10,-11.67,12.26,1.54,-38,6,127,-63,-9,116,35,2,138
115388,0.99,0.02,-0.10,0.10,-11.66,12.26,1.55,-31,-3,93,-48,-15,84,35,2,139
115398,0.99,0.02,-0.10,0.10,-11.66,12.26,1.56,-14,1,61,-26,-5,56,35,2,138
115408,0.99,0.02,-0.10,0.10,-11.65,12.26,1.56,0,4,38,-8,1,37,35,2,138
115418,0.99,0.02,-0.10,0.10,-11.64,12.25,1.56,9,19,21,0,18,22,35,2,138
115428,0.99,0.02,-0.10,0.10,-11.63,12.24,1.55,14,15,0,10,17,3,35,2,138
115438,0.99,0.02,-0.10,0.10,-11.61,12.23,1.53,24,9,-6,22,13,0,35,2,138
115448,0.99,0.02,-0.10,0.10,-11.60,12.22,1.50,22,4,-4,21,8,0,35,2,138
115459,0.99,0.02,-0.10,0.10,-11.59,12.20,1.48,15,1,11,11,3,13,35,2,138
115469,0.99,0.02,-0.10,0.10,-11.58,12.19,1.46,11,19,36,0,18,37,35,2,138
115479,0.99,0.02,-0.10,0.10,-11.56,12.18,1.45,3,10,60,-11,6,59,35,2,138
115489,0.99,0.02,-0.10,0.10,-11.55,12.17,1.45,2,-1,71,-12,-5,69,35,2,138
115499,0.99,0.02,-0.10,0.10,-11.53,12.17,1.45,-7,5,77,-23,-1,73,35,2,138
115509,0.99,0.02,-0.10,0.10,-11.52,12.16,1.45,-6,15,89,-26,7,86,35,2,138
115519,0.99,0.02,-0.10,0.10,-11.51,12.16,1.45,-13,39,90,-38,29,86,35,2,138
115529,0.99,0.02,-0.10,0.10,-11.49,12.15,1.45,-18,54,102,-48,42,97,35,2,138
115539,0.99,0.02,-0.10,0.10,-11.48,12.15,1.45,-16,46,109,-46,35,104,35,2,138
115549,0.99,0.02,-0.10,0.10,-11.47,12.15,1.45,-10,43,109,-39,33,105,35,2,138
115559,0.99,0.02,-0.10,0.10,-11.47,12.16,1.46,1,46,95,-27,39,94,35,2,138
115570,0.99,0.02,-0.10,0.10,-11.46,12.17,1.48,2,56,74,-23,50,74,35,2,138
115580,0.99,0.02,-0.10,0.10,-11.45,12.17,1.51,5,67,58,-19,62,59,35,2,138
115590,0.99,0.02,-0.10,0.10,-11.45,12.17,1.53,12,57,32,-6,55,35,35,2,138
115600,0.99,0.02,-0.10,0.10,-11.43,12.17,1.54,10,58,21,-5,57,24,35,2,138
115610,0.99,0.02,-0.10,0.10,-11.43,12.17,1.54,11,72,16,-6,71,19,35,2,138
115620,0.99,0.02,-0.10,0.10,-11.41,12.17,1.54,11,93,22,-11,91,26,35,2,138
115630,0.99,0.02,-0.10,0.10,-11.39,12.16,1.52,6,94,47,-21,90,49,35,2,138
115640,0.99,0.02,-0.10,0.10,-11.39,12.16,1.51,0,93,72,-32,86,72,35,2,138
115650,0.99,0.02,-0.10,0.10,-11.38,12.15,1.50,-7,101,95,-45,91,94,35,2,138
115661,0.99,0.02,-0.10,0.10,-11.37,12.15,1.50,-8,87,107,-46,76,105,35,2,138
115671,0.99,0.02,-0.10,0.10,-11.37,12.15,1.50,-8,81,96,-42,71,94,35,2,138
115681,0.99,0.02,-0.10,0.10,-11.37,12.16,1.51,-10,79,72,-39,70,70,35,2,138
115691,0.99,0.02,-0.10,0.10,-11.37,12.16,1.52,6,58,47,-14,54,48,35,2,138
115701,0.99,0.02,-0.10,0.10,-11.36,12.17,1.51,22,44,44,3,44,48,35,2,138
115711,0.99,0.02,-0.10,0.10,-11.37,12.18,1.51,25,24,35,12,25,40,35,2,138
115721,0.99,0.02,-0.10,0.10,-11.37,12.18,1.53,35,14,12,28,19,19,35,2,138
115731,0.99,0.02,-0.10,0.10,-11.38,12.19,1.55,44,13,-16,42,21,-5,35,2,138
115741,0.99,0.02,-0.10,0.10,-11.38,12.18,1.56,48,13,-20,47,22,-9,35,2,138
115751,0.99,0.02,-0.10,0.10,-11.37,12.17,1.56,47,20,6,40,27,16,35,2,138
115761,0.99,0.02,-0.10,0.10,-11.37,12.17,1.56,45,22,27,33,28,36,35,2,138
115772,0.99,0.02,-0.10,0.10,-11.38,12.17,1.56,31,20,30,19,23,36,35,2,138
115782,0.99,0.02,-0.10,0.10,-11.37,12.17,1.57,23,23,37,10,24,41,35,2,138
115792,0.99,0.02,-0.10,0.09,-11.35,12.16,1.55,20,13,58,5,12,61,35,2,138
115802,0.99,0.02,-0.10,0.09,-11.34,12.14,1.54,18,5,92,-2,2,93,35,2,138
115812,0.99,0.02,-0.10,0.09,-11.34,12.14,1.53,6,-1,126,-19,-8,124,35,2,138
115822,0.99,0.02,-0.10,0.09,-11.33,12.14,1.55,0,-4,129,-25,-12,125,35,2,138
115833,0.99,0.02,-0.10,0.09,-11.32,12.14,1.57,7,2,121,-18,-4,119,35,2,138
115843,0.99,0.02,-0.10,0.09,-11.31,12.15,1.57,13,19,103,-11,14,103,35,2,138
115853,0.99,0.02,-0.10,0.09,-11.30,12.14,1.57,9,28,108,-18,21,108,35,2,138
115863,0.99,0.02,-0.10,0.09,-11.30,12.15,1.55,8,37,115,-22,30,115,35,2,138
115874,0.99,0.02,-0.10,0.09,-11.29,12.15,1.55,5,42,125,-28,33,124,35,2,138
115884,0.99,0.02,-0.10,0.09,-11.29,12.16,1.56,3,39,124,-29,30,122,35,2,138
115894,0.99,0.02,-0.10,0.09,-11.29,12.17,1.57,0,33,103,-27,25,101,35,2,138
115904,0.99,0.02,-0.10,0.09,-11.28,12.18,1.57,-2,36,88,-26,29,86,35,2,138
115914,0.99,0.02,-0.10,0.09,-11.29,12.19,1.57,-4,23,75,-23,16,73,35,2,138
115924,0.99,0.02,-0.10,0.09,-11.28,12.19,1.57,-12,16,62,-27,9,58,35,2,138
115934,0.99,0.02,-0.10,0.09,-11.28,12.20,1.55,-22,19,64,-37,10,58,35,2,138
115944,0.99,0.02,-0.10,0.09,-11.27,12.20,1.53,-23,28,73,-42,18,67,35,2,138
115954,0.99,0.02,-0.10,0.09,-11.26,12.21,1.53,-22,21,57,-36,12,51,35,2,138
115965,0.99,0.02,-0.10,0.09,-11.25,12.22,1.52,-14,10,25,-20,5,21,35,2,138
115975,0.99,0.02,-0.10,0.09,-11.25,12.23,1.51,-13,7,0,-13,4,-2,35,2,138
115985,0.99,0.02,-0.10,0.09,-11.25,12.24,1.49,-15,0,1,-14,-2,-2,35,2,138
115995,0.99,0.02,-0.10,0.09,-11.25,12.24,1.50,-14,-20,0,-9,-22,-3,35,2,138
116005,0.99,0.02,-0.10,0.09,-11.25,12.24,1.51,-11,-26,-2,-5,-27,-4,35,2,138
116015,0.99,0.02,-0.10,0.09,-11.26,12.25,1.53,-16,-27,-17,-6,-28,-20,35,2,138
116025,0.99,0.02,-0.10,0.09,-11.26,12.25,1.55,-20,-43,-26,-5,-44,-30,35,2,138
116035,0.99,0.02,-0.10,0.09,-11.26,12.25,1.56,-23,-40,-31,-8,-41,-36,35,2,138
116046,0.99,0.02,-0.10,0.09,-11.24,12.24,1.56,-16,-22,-41,-2,-21,-44,35,2,138
116056,0.99,0.02,-0.10,0.09,-11.23,12.23,1.53,-15,-34,-43,0,-33,-46,35,2,138
116066,0.99,0.02,-0.10,0.09,-11.21,12.22,1.51,-16,-40,-44,1,-39,-47,35,2,138
116076,0.99,0.02,-0.10,0.09,-11.19,12.21,1.50,-9,-39,-48,8,-36,-49,35,2,138
116086,0.99,0.02,-0.10,0.09,-11.17,12.19,1.51,1,-30,-43,15,-26,-42,35,2,138
116096,0.99,0.02,-0.10,0.09,-11.16,12.16,1.53,3,-16,-18,9,-13,-17,35,2,138
116106,0.99,0.02,-0.10,0.09,-11.14,12.13,1.55,12,-3,11,9,-1,13,35,2,138
116116,0.99,0.02,-0.10,0.09,-11.13,12.11,1.57,10,9,58,-3,6,59,35,2,138
116127,0.99,0.02,-0.10,0.09,-11.12,12.09,1.58,9,16,91,-12,11,91,35,2,138
116137,0.99,0.02,-0.10,0.09,-11.11,12.09,1.58,13,25,116,-15,19,116,35,2,138
116147,0.99,0.02,-0.10,0.09,-11.11,12.09,1.59,15,37,135,-19,30,136,35,2,138
116157,0.99,0.02,-0.10,0.09,-11.11,12.09,1.59,13,49,134,-23,41,135,35,2,138
116167,0.99,0.02,-0.10,0.09,-11.09,12.09,1.60,23,49,126,-12,43,129,35,2,138
116177,0.99,0.02,-0.10,0.09,-11.09,12.10,1.60,43,32,118,11,31,125,35,2,138
116187,0.99,0.02,-0.10,0.09,-11.09,12.11,1.59,48,15,103,22,16,111,35,2,138
116197,0.99,0.02,-0.10,0.09,-11.08,12.11,1.59,48,-2,98,26,0,105,35,2,138
116207,0.99,0.02,-0.10,0.09,-11.07,12.10,1.61,49,-19,107,29,-17,114,35,2,138
116217,0.99,0.02,-0.10,0.09,-11.07,12.10,1.62,48,-30,116,28,-28,122,35,2,138
116227,0.99,0.02,-0.10,0.09,-11.06,12.11,1.62,43,-29,113,24,-28,118,35,2,138
116237,0.99,0.02,-0.10,0.09,-11.05,12.12,1.61,36,-31,116,17,-31,120,35,2,138
116248,0.99,0.02,-0.10,0.09,-11.04,12.13,1.61,34,-27,112,15,-27,115,35,2,138
116258,0.99,0.02,-0.10,0.09,-11.04,12.14,1.63,31,-5,93,12,-5,97,35,2,138
116268,0.99,0.02,-0.10,0.09,-11.03,12.14,1.65,20,3,88,0,0,90,35,2,138
116278,0.99,0.02,-0.10,0.09,-11.02,12.14,1.66,15,9,91,-5,5,92,35,2,138
116288,0.99,0.02,-0.10,0.09,-11.01,12.14,1.68,12,13,101,-11,8,101,35,2,138
116298,0.99,0.02,-0.10,0.09,-11.01,12.16,1.69,17,34,89,-7,30,91,35,2,138
116308,0.99,0.02,-0.10,0.09,-11.01,12.17,1.69,18,40,48,0,39,51,35,2,138
116318,0.99,0.02,-0.10,0.09,-11.02,12.18,1.70,24,46,10,12,48,16,35,2,138
116328,0.99,0.02,-0.10,0.09,-11.02,12.18,1.69,21,30,-14,17,34,-8,35,2,138
116338,0.99,0.02,-0.10,0.09,-11.01,12.18,1.68,17,11,-21,18,15,-16,35,2,138
116349,0.99,0.02,-0.10,0.09,-11.01,12.19,1.67,17,0,-25,21,4,-20,35,2,138
116359,0.99,0.02,-0.10,0.09,-11.01,12.19,1.66,15,0,-32,20,4,-28,35,2,138
116369,0.99,0.02,-0.10,0.09,-11.01,12.19,1.66,9,-4,-33,16,0,-30,35,2,138
116379,0.99,0.02,-0.10,0.09,-11.00,12.18,1.68,5,4,-27,9,6,-25,35,2,138
116389,0.99,0.02,-0.10,0.09,-10.99,12.17,1.69,3,11,-9,2,11,-7,35,2,137
116399,0.99,0.02,-0.10,0.09,-10.99,12.16,1.70,-6,17,30,-14,13,28,35,2,138
116409,0.99,0.02,-0.10,0.09,-11.00,12.16,1.72,-14,24,54,-28,17,50,35,2,137
116419,0.99,0.03,-0.10,0.09,-11.00,12.15,1.75,-16,30,67,-34,22,63,35,2,137
116429,0.99,0.03,-0.10,0.09,-11.01,12.16,1.77,-15,47,73,-37,38,69,35,2,137
116439,0.99,0.03,-0.10,0.09,-11.02,12.15,1.79,-11,64,74,-37,55,71,35,2,137
116449,0.99,0.03,-0.10,0.09,-11.03,12.15,1.81,1,68,67,-25,62,67,35,2,137
116459,0.99,0.03,-0.10,0.09,-11.03,12.15,1.81,16,53,63,-7,50,66,35,2,137
116470,0.99,0.03,-0.10,0.09,-11.03,12.15,1.80,28,44,59,6,44,64,35,2,137
116480,0.99,0.03,-0.10,0.09,-11.04,12.15,1.78,37,35,56,17,37,63,35,2,137
116490,0.99,0.03,-0.10,0.09,-11.04,12.15,1.78,43,21,49,27,24,57,35,2,137
116500,0.99,0.03,-0.10,0.09,-11.05,12.14,1.78,49,0,53,36,4,62,35,2,137
116510,0.99,0.03,-0.10,0.09,-11.05,12.14,1.78,42,-12,66,29,-8,72,35,2,137
116520,0.99,0.03,-0.10,0.09,-11.05,12.12,1.79,39,-22,97,22,-21,102,35,2,137
116530,0.99,0.03,-0.10,0.09,-11.04,12.12,1.79,32,-33,130,10,-35,132,35,2,137
116540,0.99,0.03,-0.10,0.09,-11.04,12.11,1.77,24,-34,153,-1,-39,153,35,2,137
116550,0.99,0.03,-0.10,0.09,-11.04,12.13,1.76,17,-22,154,-10,-29,153,35,2,137
116560,0.99,0.03,-0.10,0.09,-11.04,12.14,1.76,13,-20,138,-11,-26,136,35,2,137
116570,0.99,0.03,-0.10,0.09,-11.04,12.15,1.77,14,-5,120,-9,-10,120,35,2,137
116581,0.99,0.03,-0.10,0.09,-11.04,12.16,1.78,12,10,125,-15,3,124,35,2,137
116591,0.99,0.03,-0.10,0.09,-11.04,12.17,1.78,11,0,133,-16,-7,132,35,2,137
116601,0.99,0.03,-0.10,0.09,-11.04,12.18,1.78,18,-7,133,-8,-12,133,35,2,137
116611,0.99,0.03,-0.10,0.09,-11.04,12.20,1.79,17,-17,100,0,-20,100,35,2,137
116621,0.99,0.03,-0.10,0.09,-11.05,12.22,1.79,19,-18,46,12,-17,48,35,2,137
116631,0.99,0.03,-0.10,0.09,-11.05,12.23,1.79,18,-10,4,18,-6,7,35,2,137
116641,0.99,0.03,-0.10,0.09,-11.04,12.22,1.80,24,-16,-9,27,-10,-4,35,2,137
116651,0.99,0.03,-0.10,0.09,-11.03,12.21,1.79,21,-27,0,25,-22,3,35,2,137
116661,0.99,0.03,-0.10,0.09,-11.02,12.21,1.77,15,-36,32,14,-34,33,35,2,137
116671,0.99,0.03,-0.10,0.09,-11.01,12.22,1.76,11,-51,62,7,-52,61,35,2,137
116682,0.99,0.03,-0.10,0.09,-11.00,12.23,1.76,9,-55,55,7,-56,53,35,2,137
116692,0.99,0.03,-0.10,0.09,-11.00,12.24,1.77,14,-47,24,17,-45,24,35,2,137
116702,0.99,0.03,-0.10,0.09,-10.98,12.24,1.77,23,-29,-2,27,-24,2,35,2,137
116712,0.99,0.03,-0.10,0.09,-10.98,12.24,1.75,17,1,1,15,3,4,35,2,137
116722,0.99,0.03,-0.10,0.09,-10.96,12.24,1.75,6,18,31,-3,16,32,35,2,137
116732,0.99,0.03,-0.10,0.09,-10.95,12.23,1.76,0,28,49,-15,24,48,35,2,137
116742,0.99,0.03,-0.10,0.09,-10.95,12.24,1.77,-1,39,51,-18,34,50,35,2,137
116752,0.99,0.03,-0.10,0.09,-10.94,12.24,1.79,0,40,37,-14,36,37,35,2,137
116762,0.99,0.03,-0.10,0.09,-10.93,12.24,1.79,-3,41,23,-15,38,23,35,2,137
116772,0.99,0.03,-0.10,0.09,-10.93,12.23,1.78,-3,40,28,-15,36,27,35,2,137
116783,0.99,0.03,-0.10,0.09,-10.92,12.23,1.77,-11,26,53,-26,19,50,35,2,137
116793,0.99,0.03,-0.10,0.09,-10.91,12.23,1.76,-10,2,49,-19,-3,45,35,2,137
116803,0.99,0.03,-0.10,0.09,-10.90,12.23,1.76,-3,-1,38,-10,-4,36,35,2,137
116813,0.99,0.02,-0.10,0.09,-10.89,12.22,1.74,-2,-6,40,-8,-8,38,35,2,137
116823,0.99,0.02,-0.10,0.09,-10.87,12.21,1.73,0,-13,60,-9,-16,58,35,2,137
116833,0.99,0.02,-0.10,0.09,-10.86,12.20,1.73,-1,-24,72,-11,-28,69,35,2,137
116843,0.99,0.02,-0.10,0.09,-10.85,12.20,1.74,3,-19,59,-5,-22,57,35,2,137
116853,0.99,0.02,-0.10,0.09,-10.84,12.20,1.75,7,-7,30,1,-7,30,35,2,137
116863,0.99,0.02,-0.10,0.09,-10.84,12.20,1.75,8,4,18,3,4,19,35,2,137
116873,0.99,0.03,-0.10,0.09,-10.83,12.19,1.76,10,13,30,1,12,31,35,2,137
116883,0.99,0.03,-0.10,0.09,-10.82,12.19,1.77,13,25,38,0,24,40,35,2,137
